Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Habitat_Source,Source_Sheet,Month,Month_Name,Season,Start_Hour,Sky_Clean,Distance_Clean,Distance_Rank,Wind_Category,Disturbance_Level,Interval_Mid_Min,At_Risk
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,True
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,6.25,True
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,8.75,True
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,8.75,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,8.75,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,6.25,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,3.75,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,3.75,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,House Sparrow,Passer domesticus,179628.0,86194.0,HOSP,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0022,Grassland,2018,2018-05-10,05:53:00,06:03:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,20.3,56.6,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,5,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Blackpoll Warbler,Setophaga striata,950041.0,773819.0,BLPW,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Slight,3.75,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,5 - 7.5 min,Visualization,,True,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,nan,,Light Air,Slight,6.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,8.75,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,False,Female,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0025,Grassland,2018,2018-05-10,06:48:00,06:58:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,19.0,64.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Slight,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Canada Goose,Branta canadensis,174999.0,76625.0,CANG,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,5 - 7.5 min,Calling,,True,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,nan,,Light Air,Moderate,6.25,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,5 - 7.5 min,Calling,,True,Female,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,nan,,Light Air,Moderate,6.25,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,6.25,True
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Calling,,True,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,nan,,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,1.25,True
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,True
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Moderate,1.25,True
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Moderate,1.25,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Northern Flicker,Colaptes auratus,178154.0,84820.0,NOFL,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Moderate,1.25,False
MONO,,,MONO-0033,Grassland,2018,2018-05-10,06:27:00,06:37:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,19.3,58.1,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Overcast,50 - 100 Meters,2.0,Light Air,Moderate,3.75,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,6.25,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,True
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,0-2.5 min,Visualization,,True,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,nan,,Calm,Moderate,1.25,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0023,Grassland,2018,2018-05-10,07:19:00,07:29:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,18.9,72.7,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0024,Grassland,2018,2018-05-10,07:04:00,07:14:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,17.4,73.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0024,Grassland,2018,2018-05-10,07:04:00,07:14:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,17.4,73.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0024,Grassland,2018,2018-05-10,07:04:00,07:14:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,17.4,73.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0024,Grassland,2018,2018-05-10,07:04:00,07:14:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,17.4,73.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0024,Grassland,2018,2018-05-10,07:04:00,07:14:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,17.4,73.8,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
